record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,units_sold
40673,04-07-2011,9872,219009,224.4375,224.4375,0,0,106
40675,04-07-2011,9872,222087,190.95,223.725,0,0,48
40676,04-07-2011,9872,320485,205.9125,205.9125,0,0,40
40677,04-07-2011,9872,378934,205.9125,205.9125,0,0,37
40679,04-07-2011,9872,222765,205.2,205.2,0,0,57
40680,04-07-2011,9872,223245,195.225,195.225,0,0,69
40681,04-07-2011,9872,223153,202.35,202.35,0,0,65
40683,04-07-2011,9872,245387,469.5375,469.5375,0,0,21
40684,04-07-2011,9872,245338,469.5375,469.5375,0,0,26
40685,04-07-2011,9872,600934,391.1625,483.7875,0,0,25
40687,04-07-2011,9876,216418,69.825,69.825,0,0,32
40691,04-07-2011,9876,216233,130.3875,130.3875,0,0,32
42088,11-07-2011,9713,217390,141.075,165.3,0,0,104
40693,04-07-2011,9876,217217,237.975,237.975,0,0,4
40694,04-07-2011,9876,217777,235.8375,235.8375,0,0,19
40695,04-07-2011,9876,219009,207.3375,207.3375,0,0,74
40697,04-07-2011,9876,222087,176.7,203.0625,0,0,28
40698,04-07-2011,9876,320485,205.9125,205.9125,0,0,7
40699,04-07-2011,9876,222765,205.2,205.2,0,0,13
40700,04-07-2011,9876,223245,201.6375,201.6375,0,0,72
40701,04-07-2011,9876,223153,212.325,212.325,0,0,40
40704,04-07-2011,9876,245338,469.5375,469.5375,0,0,7
40706,04-07-2011,9879,216418,89.0625,89.0625,0,0,6
41767,11-07-2011,9432,216419,69.825,69.825,0,0,41
40709,04-07-2011,9879,216425,131.1,131.1,0,0,31
40710,04-07-2011,9879,216233,126.825,126.825,0,0,32
42284,11-07-2011,9845,217390,141.075,164.5875,0,0,226
40713,04-07-2011,9879,217777,234.4125,234.4125,0,0,12
40715,04-07-2011,9879,219009,200.2125,200.2125,0,0,36
40717,04-07-2011,9879,222087,208.05,208.05,0,0,18
40719,04-07-2011,9879,222765,240.825,240.825,0,0,14
40720,04-07-2011,9879,223245,189.525,213.0375,0,0,13
40721,04-07-2011,9879,223153,213.0375,213.0375,0,0,23
40724,04-07-2011,9880,216418,85.5,85.5,0,0,37
42052,11-07-2011,9680,216419,69.825,69.825,0,0,22
40726,04-07-2011,9880,300021,88.35,88.35,0,0,36
40728,04-07-2011,9880,216425,131.8125,131.8125,0,0,29
40729,04-07-2011,9880,216233,129.675,129.675,0,0,54
42415,11-07-2011,9890,217390,141.075,166.725,0,0,115
40731,04-07-2011,9880,217217,227.2875,227.2875,0,0,32
40732,04-07-2011,9880,217777,234.4125,234.4125,0,0,35
40733,04-07-2011,9880,219844,232.275,232.275,0,0,19
40734,04-07-2011,9880,219009,215.175,215.175,0,0,54
40736,04-07-2011,9880,222087,212.325,212.325,0,0,34
40737,04-07-2011,9880,320485,205.9125,205.9125,0,0,22
40738,04-07-2011,9880,378934,205.9125,205.9125,0,0,10
40739,04-07-2011,9880,222765,240.825,240.825,0,0,18
40740,04-07-2011,9880,223245,205.2,205.2,0,0,38
40741,04-07-2011,9880,223153,213.0375,213.0375,0,0,31
40748,04-07-2011,9881,300021,119.7,119.7,0,0,65
40749,04-07-2011,9881,216425,132.525,132.525,0,0,57
40750,04-07-2011,9881,216233,133.2375,133.2375,0,0,53
42522,18-07-2011,8091,217390,141.075,168.8625,0,0,42
40753,04-07-2011,9881,219844,277.875,277.875,0,0,32
40754,04-07-2011,9881,219009,227.2875,227.2875,0,0,72
40756,04-07-2011,9881,222087,211.6125,211.6125,0,0,68
40757,04-07-2011,9881,320485,205.9125,205.9125,0,0,34
40758,04-07-2011,9881,378934,205.9125,205.9125,0,0,14
40759,04-07-2011,9881,222765,234.4125,234.4125,0,0,87
40760,04-07-2011,9881,223245,205.2,205.2,0,0,45
40763,04-07-2011,9881,245387,448.1625,448.1625,0,0,12
40764,04-07-2011,9881,245338,453.8625,453.8625,0,0,22
40772,04-07-2011,9890,300021,120.4125,120.4125,0,0,19
40773,04-07-2011,9890,216425,134.6625,134.6625,0,0,32
40774,04-07-2011,9890,216233,133.2375,133.2375,0,0,50
42541,18-07-2011,8095,217390,141.075,167.4375,0,0,160
40779,04-07-2011,9890,219009,215.175,215.175,0,0,84
40781,04-07-2011,9890,222087,186.675,186.675,0,0,71
40782,04-07-2011,9890,222765,234.4125,234.4125,0,0,49
40783,04-07-2011,9890,223245,205.2,205.2,0,0,49
40786,04-07-2011,9890,245338,448.1625,448.1625,0,0,14
40787,04-07-2011,9890,547934,127.5375,177.4125,0,0,19
40788,04-07-2011,9909,216418,88.35,106.1625,0,0,37
42305,11-07-2011,9872,216419,69.825,69.825,0,0,96
40790,04-07-2011,9909,300021,88.35,88.35,0,0,21
40791,04-07-2011,9909,216425,134.6625,134.6625,0,0,38
40792,04-07-2011,9909,216233,133.95,133.95,0,0,37
43116,18-07-2011,9164,217390,141.075,169.575,0,0,86
40797,04-07-2011,9909,219009,227.2875,227.2875,0,0,47
40799,04-07-2011,9909,222087,194.5125,221.5875,0,0,42
40800,04-07-2011,9909,222765,232.9875,232.9875,0,0,30
40801,04-07-2011,9909,223245,188.8125,188.8125,0,0,122
40802,04-07-2011,9909,223153,220.1625,220.1625,0,0,33
40804,04-07-2011,9909,245387,456.7125,456.7125,0,0,28
42448,11-07-2011,9954,216419,69.825,69.825,0,0,50
40810,04-07-2011,9954,216425,134.6625,134.6625,0,0,10
40811,04-07-2011,9954,216233,128.25,128.25,0,0,30
43601,18-07-2011,9672,217390,141.075,168.15,0,0,116
40813,04-07-2011,9954,217217,237.2625,237.2625,0,0,11
40816,04-07-2011,9954,219009,227.2875,227.2875,0,0,56
40818,04-07-2011,9954,222087,194.5125,194.5125,0,0,49
40819,04-07-2011,9954,320485,205.9125,205.9125,0,0,26
40820,04-07-2011,9954,378934,205.9125,205.9125,0,0,20
40821,04-07-2011,9954,222765,205.2,205.2,0,0,38
40822,04-07-2011,9954,223245,205.9125,205.9125,0,0,36
40823,04-07-2011,9954,223153,212.325,212.325,0,0,23
40824,04-07-2011,9954,398721,469.5375,469.5375,0,0,12
40825,04-07-2011,9954,245387,469.5375,469.5375,0,0,15
40826,04-07-2011,9954,245338,469.5375,469.5375,0,0,12
40828,04-07-2011,9954,547934,127.5375,170.2875,0,0,21
40832,04-07-2011,9961,300021,116.1375,116.1375,0,0,40
40836,04-07-2011,9961,216233,134.6625,134.6625,0,0,60
40840,04-07-2011,9961,219009,216.6,216.6,0,0,80
40842,04-07-2011,9961,222087,192.375,192.375,0,0,51
40843,04-07-2011,9961,320485,205.9125,205.9125,0,0,21
40844,04-07-2011,9961,378934,205.9125,205.9125,0,0,10
40846,04-07-2011,9961,222765,234.4125,234.4125,0,0,42
40847,04-07-2011,9961,223245,199.5,199.5,0,0,54
40848,04-07-2011,9961,223153,179.55,228,0,0,54
40850,04-07-2011,9961,245387,448.1625,448.1625,0,0,10
40851,04-07-2011,9961,245338,448.1625,448.1625,0,0,21
40853,04-07-2011,9961,547934,127.5375,177.4125,0,0,15
40856,04-07-2011,9984,216418,87.6375,87.6375,0,0,9
43242,18-07-2011,9279,216419,69.825,69.825,0,0,55
40858,04-07-2011,9984,300021,87.6375,87.6375,0,0,30
40860,04-07-2011,9984,216425,128.25,128.25,0,0,27
40861,04-07-2011,9984,216233,131.8125,131.8125,0,0,49
43647,18-07-2011,9613,217390,141.075,164.5875,0,0,214
40866,04-07-2011,9984,219009,213.0375,213.0375,0,0,66
40868,04-07-2011,9984,222087,192.375,192.375,0,0,44
40869,04-07-2011,9984,320485,205.9125,205.9125,0,0,18
40870,04-07-2011,9984,378934,205.9125,205.9125,0,0,15
40871,04-07-2011,9984,222765,240.825,240.825,0,0,41
40872,04-07-2011,9984,223245,205.2,205.2,0,0,37
40873,04-07-2011,9984,223153,213.0375,213.0375,0,0,26
40876,04-07-2011,9984,245338,469.5375,469.5375,0,0,14
40877,04-07-2011,9984,547934,127.5375,158.175,0,0,7
40878,04-07-2011,9984,679023,201.6375,201.6375,0,0,4
40879,11-07-2011,8091,216418,119.7,119.7,0,0,18
43447,18-07-2011,9456,216419,69.825,69.825,0,0,38
40881,11-07-2011,8091,216425,134.6625,134.6625,0,0,22
40882,11-07-2011,8091,216233,133.95,133.95,0,0,28
43920,18-07-2011,9845,217390,141.075,164.5875,0,0,174
40887,11-07-2011,8091,219009,227.2875,227.2875,0,0,17
40891,11-07-2011,8091,223245,195.225,195.225,0,0,30
40892,11-07-2011,8091,223153,227.2875,227.2875,0,0,9
40895,11-07-2011,8095,216418,88.35,88.35,0,0,112
43941,18-07-2011,9872,216419,69.825,69.825,0,0,89
40897,11-07-2011,8095,300021,87.6375,87.6375,0,0,47
40900,11-07-2011,8095,216425,130.3875,130.3875,0,0,81
40901,11-07-2011,8095,216233,132.525,132.525,0,0,88
44159,25-07-2011,8091,217390,141.075,168.8625,0,0,37
40905,11-07-2011,8095,219844,282.15,282.15,0,0,29
40906,11-07-2011,8095,219009,216.6,216.6,0,0,111
40908,11-07-2011,8095,222087,146.0625,187.3875,0,0,60
40909,11-07-2011,8095,320485,204.4875,204.4875,0,0,22
40910,11-07-2011,8095,378934,205.9125,205.9125,0,0,15
40911,11-07-2011,8095,222765,234.4125,234.4125,0,0,87
40912,11-07-2011,8095,223245,199.5,199.5,0,0,59
40913,11-07-2011,8095,223153,227.2875,227.2875,0,0,34
40916,11-07-2011,8095,245338,363.375,448.1625,1,0,70
40920,11-07-2011,8094,216418,88.35,88.35,0,0,72
44084,18-07-2011,9954,216419,69.825,69.825,0,0,40
40922,11-07-2011,8094,300021,86.925,86.925,0,0,15
40923,11-07-2011,8094,300291,70.5375,191.6625,0,0,12
40925,11-07-2011,8094,216425,132.525,132.525,0,0,29
40926,11-07-2011,8094,216233,131.8125,131.8125,0,0,49
44835,25-07-2011,9250,217390,141.075,169.575,0,0,118
40928,11-07-2011,8094,217217,233.7,233.7,0,0,45
40929,11-07-2011,8094,217777,236.55,236.55,0,0,31
40930,11-07-2011,8094,219844,230.85,230.85,0,0,25
40931,11-07-2011,8094,219009,223.0125,223.0125,0,0,77
40933,11-07-2011,8094,222087,210.1875,210.1875,0,0,37
40934,11-07-2011,8094,320485,205.9125,205.9125,0,0,18
40935,11-07-2011,8094,378934,205.9125,205.9125,0,0,14
40936,11-07-2011,8094,222765,240.825,240.825,0,0,36
40937,11-07-2011,8094,223245,206.625,206.625,0,0,47
40938,11-07-2011,8094,223153,213.0375,213.0375,0,0,44
40939,11-07-2011,8094,398721,355.5375,469.5375,1,0,19
40940,11-07-2011,8094,245387,363.375,469.5375,1,0,19
40941,11-07-2011,8094,245338,373.35,469.5375,1,0,20
40943,11-07-2011,8094,547934,141.7875,160.3125,0,0,9
40944,11-07-2011,8094,679023,213.0375,213.0375,0,0,5
40945,11-07-2011,8094,546789,213.0375,213.0375,0,0,9
40946,11-07-2011,8063,216418,69.1125,69.1125,0,0,48
44708,25-07-2011,9132,216419,69.825,69.825,0,0,15
40950,11-07-2011,8063,216233,133.95,133.95,0,0,33
44948,25-07-2011,9371,217390,141.075,168.15,0,0,72
40952,11-07-2011,8063,217217,237.975,237.975,0,0,6
40953,11-07-2011,8063,217777,232.9875,232.9875,0,0,21
40955,11-07-2011,8063,219009,222.3,222.3,0,0,68
40957,11-07-2011,8063,222087,215.8875,215.8875,0,0,41
40958,11-07-2011,8063,320485,205.9125,205.9125,0,0,16
40959,11-07-2011,8063,378934,205.9125,205.9125,0,0,12
40961,11-07-2011,8063,222765,205.2,205.2,0,0,62
40962,11-07-2011,8063,223245,198.7875,198.7875,0,0,44
40963,11-07-2011,8063,223153,212.325,212.325,0,0,39
40965,11-07-2011,8063,245387,355.5375,469.5375,1,0,34
40968,11-07-2011,8063,547934,127.5375,170.2875,0,0,9
40969,11-07-2011,8063,679023,213.0375,213.0375,0,0,1
40970,11-07-2011,8063,546789,213.0375,213.0375,0,0,4
40971,11-07-2011,8023,216418,119.7,119.7,0,0,179
45017,25-07-2011,9425,216419,69.825,69.825,0,0,24
40973,11-07-2011,8023,300021,119.7,119.7,0,0,67
40974,11-07-2011,8023,300291,109.725,181.6875,0,0,11
40976,11-07-2011,8023,216425,133.95,133.95,0,0,78
40977,11-07-2011,8023,216233,133.2375,133.2375,0,0,129
40982,11-07-2011,8023,219009,225.15,225.15,0,0,182
40984,11-07-2011,8023,222087,188.8125,188.8125,0,0,158
40985,11-07-2011,8023,320485,204.4875,204.4875,0,0,55
40986,11-07-2011,8023,378934,205.9125,205.9125,0,0,27
40988,11-07-2011,8023,222765,234.4125,234.4125,0,0,179
40989,11-07-2011,8023,223245,205.2,205.2,0,0,50
40990,11-07-2011,8023,223153,228,228,0,0,28
40991,11-07-2011,8023,398721,355.5375,448.1625,1,0,39
40992,11-07-2011,8023,245387,364.8,452.4375,1,0,63
40994,11-07-2011,8023,600934,391.1625,454.575,0,0,26
40997,11-07-2011,8023,545621,355.5375,355.5375,0,0,6
40998,11-07-2011,8058,216418,119.7,119.7,0,0,65
45037,25-07-2011,9432,216419,69.825,69.825,0,0,44
41001,11-07-2011,8058,216425,133.95,133.95,0,0,47
41002,11-07-2011,8058,216233,133.2375,133.2375,0,0,48
44985,25-07-2011,9430,217390,141.075,168.15,0,0,55
41006,11-07-2011,8058,219844,278.5875,278.5875,0,0,13
41007,11-07-2011,8058,219009,222.3,222.3,0,0,71
41009,11-07-2011,8058,222087,210.9,210.9,0,0,41
41010,11-07-2011,8058,320485,205.9125,205.9125,0,0,33
41011,11-07-2011,8058,378934,205.9125,205.9125,0,0,19
41012,11-07-2011,8058,222765,234.4125,234.4125,0,0,61
41013,11-07-2011,8058,223245,205.2,205.2,0,0,18
41016,11-07-2011,8058,245387,351.2625,448.1625,1,0,61
41021,11-07-2011,8222,216418,114,114,0,0,113
45080,25-07-2011,9456,216419,69.825,69.825,0,0,26
41023,11-07-2011,8222,300021,119.7,119.7,0,0,25
41026,11-07-2011,8222,216425,133.2375,133.2375,0,0,60
41027,11-07-2011,8222,216233,133.2375,133.2375,0,0,97
45401,25-07-2011,9745,217390,141.075,167.4375,0,0,100
41030,11-07-2011,8222,219009,218.7375,218.7375,0,0,119
41031,11-07-2011,8222,219029,184.5375,327.0375,1,0,124
41032,11-07-2011,8222,222087,200.925,200.925,0,0,87
41033,11-07-2011,8222,320485,205.9125,205.9125,0,0,25
41034,11-07-2011,8222,378934,205.9125,205.9125,0,0,14
41036,11-07-2011,8222,222765,234.4125,234.4125,0,0,89
41037,11-07-2011,8222,223245,205.2,205.2,0,0,56
41039,11-07-2011,8222,398721,355.5375,448.1625,1,0,22
41043,11-07-2011,8222,547934,127.5375,177.4125,0,0,53
41046,11-07-2011,8121,216418,69.1125,69.1125,0,0,48
41050,11-07-2011,8121,216425,128.9625,128.9625,0,0,30
41051,11-07-2011,8121,216233,128.9625,128.9625,0,0,36
39732,04-07-2011,9043,217390,141.7875,168.15,0,0,92
41053,11-07-2011,8121,217217,235.8375,235.8375,0,0,18
41054,11-07-2011,8121,217777,237.2625,237.2625,0,0,9
41055,11-07-2011,8121,219844,235.125,235.125,0,0,14
41056,11-07-2011,8121,219009,223.0125,223.0125,0,0,77
41058,11-07-2011,8121,222087,223.725,223.725,0,0,37
41059,11-07-2011,8121,320485,205.9125,205.9125,0,0,15
41060,11-07-2011,8121,378934,205.9125,205.9125,0,0,16
41062,11-07-2011,8121,222765,205.2,205.2,0,0,54
41063,11-07-2011,8121,223245,205.9125,205.9125,0,0,60
41064,11-07-2011,8121,223153,212.325,212.325,0,0,31
45302,25-07-2011,9632,216419,69.825,69.825,0,0,26
41071,11-07-2011,8218,216425,128.9625,128.9625,0,0,13
41072,11-07-2011,8218,216233,129.675,129.675,0,0,25
40055,04-07-2011,9442,217390,141.7875,170.2875,0,0,92
41074,11-07-2011,8218,217217,231.5625,231.5625,0,0,11
41077,11-07-2011,8218,219009,227.2875,227.2875,0,0,47
41078,11-07-2011,8218,219029,151.05,295.6875,1,0,24
41079,11-07-2011,8218,222087,202.35,202.35,0,0,27
41080,11-07-2011,8218,320485,205.9125,205.9125,0,0,9
41083,11-07-2011,8218,223245,192.375,192.375,0,0,33
41084,11-07-2011,8218,223153,212.325,212.325,0,0,30
41087,11-07-2011,8218,245338,355.5375,469.5375,1,0,29
45714,25-07-2011,9954,216419,69.825,69.825,0,0,55
41091,11-07-2011,8317,300021,69.1125,69.1125,0,0,34
41094,11-07-2011,8317,216425,131.1,131.1,0,0,37
41095,11-07-2011,8317,216233,129.675,129.675,0,0,83
40075,04-07-2011,9430,217390,141.7875,168.15,0,0,87
41097,11-07-2011,8317,217217,233.7,233.7,0,0,15
41100,11-07-2011,8317,219009,222.3,222.3,0,0,141
41102,11-07-2011,8317,222087,197.3625,197.3625,0,0,71
41103,11-07-2011,8317,320485,205.9125,205.9125,0,0,48
41104,11-07-2011,8317,378934,205.9125,205.9125,0,0,45
41106,11-07-2011,8317,222765,205.2,205.2,0,0,85
41107,11-07-2011,8317,223245,205.9125,205.9125,0,0,66
41108,11-07-2011,8317,223153,212.325,212.325,0,0,36
41110,11-07-2011,8317,245387,366.225,469.5375,1,0,31
41113,11-07-2011,8317,547934,130.3875,157.4625,0,0,24
41114,11-07-2011,8317,679023,213.0375,213.0375,0,0,19
41115,11-07-2011,8317,546789,213.0375,213.0375,0,0,29
41118,11-07-2011,8319,216425,130.3875,130.3875,0,0,30
41119,11-07-2011,8319,216233,127.5375,127.5375,0,0,54
40448,04-07-2011,9713,217390,141.7875,165.3,0,0,97
41122,11-07-2011,8319,219844,232.9875,232.9875,0,0,43
41123,11-07-2011,8319,219009,227.2875,227.2875,0,0,37
41125,11-07-2011,8319,222087,227.2875,227.2875,0,0,13
41126,11-07-2011,8319,222765,240.825,240.825,0,0,10
41127,11-07-2011,8319,223245,213.0375,213.0375,0,0,58
41130,11-07-2011,8319,245387,355.5375,469.5375,1,0,7
41136,11-07-2011,8392,216425,127.5375,127.5375,0,0,24
41137,11-07-2011,8392,216233,131.1,131.1,0,0,49
40577,04-07-2011,9823,217390,141.7875,168.15,0,0,136
41139,11-07-2011,8392,217777,232.9875,232.9875,0,0,22
41141,11-07-2011,8392,219009,213.75,213.75,0,0,31
41143,11-07-2011,8392,222087,209.475,209.475,0,0,18
41146,11-07-2011,8392,222765,240.825,240.825,0,0,9
41147,11-07-2011,8392,223245,213.0375,213.0375,0,0,23
41150,11-07-2011,8392,245338,355.5375,469.5375,1,0,21
41151,11-07-2011,8398,216418,88.35,88.35,0,0,103
40947,11-07-2011,8063,216419,70.5375,70.5375,0,0,37
41153,11-07-2011,8398,300021,88.35,88.35,0,0,39
41155,11-07-2011,8398,216425,131.1,131.1,0,0,32
41156,11-07-2011,8398,216233,133.95,133.95,0,0,53
41160,11-07-2011,8398,219009,222.3,222.3,0,0,66
41162,11-07-2011,8398,222087,174.5625,215.175,0,0,44
41163,11-07-2011,8398,320485,205.9125,205.9125,0,0,11
41165,11-07-2011,8398,222765,250.8,250.8,0,0,50
41166,11-07-2011,8398,223245,198.7875,198.7875,0,0,50
41167,11-07-2011,8398,223153,225.8625,225.8625,0,0,23
41171,11-07-2011,8398,547934,127.5375,177.4125,0,0,17
41173,11-07-2011,8400,216418,118.9875,118.9875,0,0,33
40092,04-07-2011,9439,216419,70.5375,70.5375,0,0,12
41177,11-07-2011,8400,216425,133.95,133.95,0,0,23
41178,11-07-2011,8400,216233,133.2375,133.2375,0,0,31
40644,04-07-2011,9845,217390,141.7875,164.5875,0,0,174
41183,11-07-2011,8400,219009,227.2875,227.2875,0,0,49
41184,11-07-2011,8400,219029,203.775,327.0375,1,0,147
41185,11-07-2011,8400,222087,213.0375,213.0375,0,0,68
41186,11-07-2011,8400,222765,234.4125,234.4125,0,0,36
41187,11-07-2011,8400,223245,205.2,205.2,0,0,40
41188,11-07-2011,8400,223153,236.55,236.55,0,0,46
41189,11-07-2011,8400,398721,355.5375,448.1625,1,0,25
41191,11-07-2011,8400,245338,355.5375,457.425,1,0,66
41192,11-07-2011,8422,216418,70.5375,70.5375,0,0,12
42586,18-07-2011,8063,216419,70.5375,70.5375,0,0,45
41196,11-07-2011,8422,216233,128.25,128.25,0,0,35
40751,04-07-2011,9881,217390,141.7875,167.4375,0,0,138
41201,11-07-2011,8422,219009,227.2875,227.2875,0,0,81
41203,11-07-2011,8422,222087,203.0625,203.0625,0,0,50
41204,11-07-2011,8422,320485,205.9125,205.9125,0,0,25
41205,11-07-2011,8422,378934,205.9125,205.9125,0,0,33
41206,11-07-2011,8422,222765,205.2,205.2,0,0,43
41207,11-07-2011,8422,223245,197.3625,197.3625,0,0,39
41208,11-07-2011,8422,223153,212.325,212.325,0,0,30
41210,11-07-2011,8422,245387,355.5375,469.5375,1,0,25
41211,11-07-2011,8422,245338,369.7875,469.5375,1,0,12
41214,11-07-2011,8438,216418,86.925,86.925,0,0,63
41193,11-07-2011,8422,216419,70.5375,70.5375,0,0,31
41218,11-07-2011,8438,216425,132.525,132.525,0,0,41
41219,11-07-2011,8438,216233,128.25,128.25,0,0,54
41003,11-07-2011,8058,217390,141.7875,166.725,0,0,86
41221,11-07-2011,8438,217217,228.7125,228.7125,0,0,24
41222,11-07-2011,8438,217777,234.4125,234.4125,0,0,41
41223,11-07-2011,8438,219844,235.125,235.125,0,0,38
41224,11-07-2011,8438,219009,223.725,223.725,0,0,103
41225,11-07-2011,8438,219029,179.55,312.7875,1,0,214
41226,11-07-2011,8438,222087,203.775,203.775,0,0,65
41227,11-07-2011,8438,320485,205.9125,205.9125,0,0,19
41228,11-07-2011,8438,378934,205.9125,205.9125,0,0,14
41230,11-07-2011,8438,222765,240.825,240.825,0,0,44
41231,11-07-2011,8438,223245,213.0375,213.0375,0,0,69
41232,11-07-2011,8438,223153,213.0375,213.0375,0,0,41
41234,11-07-2011,8438,245387,360.525,469.5375,1,0,35
41236,11-07-2011,8438,600934,391.1625,443.8875,0,0,5
41238,11-07-2011,8555,216418,69.1125,69.1125,0,0,38
43368,18-07-2011,9439,216419,70.5375,70.5375,0,0,29
41243,11-07-2011,8555,216233,128.25,128.25,0,0,46
41179,11-07-2011,8400,217390,141.7875,167.4375,0,0,33
41248,11-07-2011,8555,219009,200.2125,200.2125,0,0,39
41249,11-07-2011,8555,219029,195.9375,295.6875,1,0,27
41250,11-07-2011,8555,222087,234.4125,234.4125,0,0,15
41253,11-07-2011,8555,223245,205.9125,205.9125,0,0,14
41254,11-07-2011,8555,223153,201.6375,201.6375,0,0,18
41257,11-07-2011,8555,245338,373.35,469.5375,1,0,28
41258,11-07-2011,8562,216418,118.9875,118.9875,0,0,99
43404,18-07-2011,9432,216419,70.5375,70.5375,0,0,25
41260,11-07-2011,8562,300021,112.575,112.575,0,0,28
41262,11-07-2011,8562,216425,133.2375,133.2375,0,0,46
41263,11-07-2011,8562,216233,132.525,132.525,0,0,31
41268,11-07-2011,8562,219009,218.7375,218.7375,0,0,81
41270,11-07-2011,8562,222087,188.8125,188.8125,0,0,64
41271,11-07-2011,8562,320485,205.9125,205.9125,0,0,36
41272,11-07-2011,8562,378934,205.9125,205.9125,0,0,9
41273,11-07-2011,8562,222765,234.4125,234.4125,0,0,61
41274,11-07-2011,8562,223245,200.2125,200.2125,0,0,61
41275,11-07-2011,8562,223153,228,228,0,0,32
41278,11-07-2011,8562,245338,359.8125,454.575,1,0,65
41289,11-07-2011,8869,216425,134.6625,134.6625,0,0,27
41290,11-07-2011,8869,216233,132.525,132.525,0,0,79
41369,11-07-2011,9043,217390,141.7875,168.15,0,0,72
41292,11-07-2011,8869,217217,285,285,0,0,30
41295,11-07-2011,8869,219009,222.3,222.3,0,0,87
41296,11-07-2011,8869,219029,178.8375,327.0375,1,0,333
41297,11-07-2011,8869,222087,192.375,192.375,0,0,68
41300,11-07-2011,8869,222765,234.4125,234.4125,0,0,79
41301,11-07-2011,8869,223245,190.95,190.95,0,0,24
41302,11-07-2011,8869,223153,225.8625,225.8625,0,0,16
41304,11-07-2011,8869,245387,355.5375,448.1625,1,0,59
41308,11-07-2011,8991,216418,69.825,69.825,0,0,59
44467,25-07-2011,8422,216419,70.5375,70.5375,0,0,40
41310,11-07-2011,8991,300021,70.5375,70.5375,0,0,36
41312,11-07-2011,8991,216425,133.2375,133.2375,0,0,18
41313,11-07-2011,8991,216233,129.675,129.675,0,0,40
41412,11-07-2011,9112,217390,141.7875,166.725,0,0,179
41315,11-07-2011,8991,217217,235.125,235.125,0,0,24
41316,11-07-2011,8991,217777,235.8375,235.8375,0,0,16
41317,11-07-2011,8991,219844,231.5625,231.5625,0,0,29
41318,11-07-2011,8991,219009,227.2875,227.2875,0,0,92
41320,11-07-2011,8991,222087,191.6625,191.6625,0,0,33
41321,11-07-2011,8991,320485,205.9125,205.9125,0,0,38
41322,11-07-2011,8991,378934,205.9125,205.9125,0,0,43
41323,11-07-2011,8991,222765,205.2,205.2,0,0,51
41324,11-07-2011,8991,223245,205.9125,205.9125,0,0,42
41325,11-07-2011,8991,223153,212.325,212.325,0,0,41
41327,11-07-2011,8991,245387,360.525,469.5375,1,0,65
41328,11-07-2011,8991,245338,355.5375,469.5375,1,0,67
41329,11-07-2011,8991,600934,391.1625,445.3125,0,0,10
41330,11-07-2011,8991,547934,129.675,170.2875,0,0,30
41332,11-07-2011,8991,546789,213.0375,213.0375,0,0,11
41333,11-07-2011,8911,216418,69.1125,69.1125,0,0,38
40550,04-07-2011,9813,216419,81.9375,81.9375,0,0,7
41336,11-07-2011,8911,216425,129.675,129.675,0,0,11
41337,11-07-2011,8911,216233,128.25,128.25,0,0,34
41678,11-07-2011,9371,217390,141.7875,168.15,0,0,87
41339,11-07-2011,8911,217217,233.7,233.7,0,0,17
41341,11-07-2011,8911,219844,231.5625,231.5625,0,0,24
41342,11-07-2011,8911,219009,227.2875,227.2875,0,0,67
41344,11-07-2011,8911,222087,127.5375,209.475,0,0,10
41345,11-07-2011,8911,222765,205.2,205.2,0,0,21
41346,11-07-2011,8911,223245,205.9125,205.9125,0,0,49
41347,11-07-2011,8911,223153,212.325,212.325,0,0,15
41349,11-07-2011,8911,245387,366.225,469.5375,1,0,30
40725,04-07-2011,9880,216419,84.7875,84.7875,0,0,68
41359,11-07-2011,9001,223245,205.2,205.2,0,0,18
41363,11-07-2011,9043,216418,119.7,119.7,0,0,40
42190,11-07-2011,9813,216419,84.7875,84.7875,0,0,9
41365,11-07-2011,9043,300021,118.9875,118.9875,0,0,35
41367,11-07-2011,9043,216425,134.6625,134.6625,0,0,32
41368,11-07-2011,9043,216233,133.2375,133.2375,0,0,47
42391,11-07-2011,9881,217390,141.7875,167.4375,0,0,148
41371,11-07-2011,9043,219009,227.2875,227.2875,0,0,47
41373,11-07-2011,9043,222087,189.525,227.2875,0,0,17
41374,11-07-2011,9043,320485,205.9125,205.9125,0,0,10
41376,11-07-2011,9043,222765,234.4125,234.4125,0,0,35
41377,11-07-2011,9043,223245,192.375,192.375,0,0,24
41378,11-07-2011,9043,223153,228,228,0,0,7
41383,11-07-2011,9043,547934,127.5375,177.4125,0,0,15
41384,11-07-2011,9092,216418,69.1125,69.1125,0,0,44
43534,18-07-2011,9498,216419,84.7875,84.7875,0,0,17
41386,11-07-2011,9092,216425,134.6625,134.6625,0,0,9
41387,11-07-2011,9092,216233,132.525,132.525,0,0,24
42433,11-07-2011,9909,217390,141.7875,167.4375,0,0,73
41389,11-07-2011,9092,219844,225.8625,225.8625,0,0,6
41390,11-07-2011,9092,219009,214.4625,214.4625,0,0,47
41392,11-07-2011,9092,222087,223.725,223.725,0,0,36
41393,11-07-2011,9092,320485,205.9125,205.9125,0,0,21
41394,11-07-2011,9092,378934,205.9125,205.9125,0,0,22
41395,11-07-2011,9092,222765,205.2,205.2,0,0,49
41396,11-07-2011,9092,223245,190.2375,190.2375,0,0,17
